,"ECG__fft_coefficient__attr_""abs""__coeff_0","ECG__fft_aggregated__aggtype_""skew""","ECG__fft_aggregated__aggtype_""kurtosis""","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_38","ECG__fft_aggregated__aggtype_""variance""","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_34","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_49","ECG__fft_coefficient__attr_""abs""__coeff_39","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_45","ECG__fft_coefficient__attr_""abs""__coeff_33","ECG__fft_coefficient__attr_""abs""__coeff_40","ECG__fft_coefficient__attr_""abs""__coeff_35","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_32","ECG__fft_coefficient__attr_""abs""__coeff_43","ECG__fft_coefficient__attr_""abs""__coeff_42",ECG__quantile__q_0.3,"ECG__fft_coefficient__attr_""abs""__coeff_31","ECG__fft_coefficient__attr_""abs""__coeff_26","ECG__fft_coefficient__attr_""abs""__coeff_46","ECG__fft_coefficient__attr_""abs""__coeff_36","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_90","ECG__fft_coefficient__attr_""abs""__coeff_27","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_44","ECG__fft_coefficient__attr_""abs""__coeff_29","ECG__fft_coefficient__attr_""abs""__coeff_28","ECG__fft_coefficient__attr_""abs""__coeff_81","ECG__fft_coefficient__attr_""abs""__coeff_30",ECG__range_count__max_1__min_-1,"ECG__fft_coefficient__attr_""abs""__coeff_41","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_85","ECG__fft_coefficient__attr_""abs""__coeff_96",ECG__quantile__q_0.2,"ECG__fft_coefficient__attr_""abs""__coeff_50","ECG__fft_coefficient__attr_""abs""__coeff_21","ECG__fft_coefficient__attr_""abs""__coeff_79","ECG__fft_coefficient__attr_""abs""__coeff_86","ECG__fft_coefficient__attr_""abs""__coeff_37","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_87","ECG__fft_coefficient__attr_""abs""__coeff_83",ECG__absolute_sum_of_changes,ECG__mean_abs_change,"ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","ECG__fft_coefficient__attr_""abs""__coeff_92","ECG__fft_coefficient__attr_""abs""__coeff_17","ECG__fft_coefficient__attr_""abs""__coeff_23","ECG__fft_coefficient__attr_""abs""__coeff_52","ECG__fft_coefficient__attr_""abs""__coeff_98","ECG__fft_coefficient__attr_""abs""__coeff_89","ECG__fft_coefficient__attr_""abs""__coeff_16","ECG__fft_coefficient__attr_""abs""__coeff_25","ECG__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_24","ECG__fft_coefficient__attr_""abs""__coeff_22","ECG__fft_coefficient__attr_""abs""__coeff_13","ECG__fft_coefficient__attr_""abs""__coeff_91","ECG__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","ECG__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","ECG__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","ECG__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","ECG__fft_coefficient__attr_""abs""__coeff_82","ECG__fft_coefficient__attr_""abs""__coeff_47","ECG__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","ECG__fft_coefficient__attr_""abs""__coeff_53","ECG__fft_coefficient__attr_""abs""__coeff_97","ECG__fft_coefficient__attr_""abs""__coeff_15","ECG__fft_coefficient__attr_""abs""__coeff_19","ECG__fft_coefficient__attr_""abs""__coeff_71","ECG__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_48","ECG__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)","ECG__fft_coefficient__attr_""abs""__coeff_93","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8","ECG__fft_coefficient__attr_""real""__coeff_0",ECG__sum_values,ECG__mean,"ECG__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_20","ECG__fft_coefficient__attr_""abs""__coeff_78",ECG__lempel_ziv_complexity__bins_100,"ECG__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",ECG__quantile__q_0.4,"ECG__fft_coefficient__attr_""abs""__coeff_11","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_73","ECG__fft_coefficient__attr_""abs""__coeff_84"
t6v9_Video2,78793.75528280214,6.359421618882791,87.45252458597089,13.339995742899115,337.76855552143223,508.32560976425066,15.25739795503684,277.23607124516445,15.681308973973085,160.4743788321757,108809.09066407858,650511.5884923028,13.870902395466508,63055.33508671814,426.63835229745956,497.3912503687104,235.0249620423141,257654.5611014076,139063.61943023818,253.48944084386736,15.73344464340582,73961.4034015478,80818.0444571653,152138.22962863566,103228.51027770156,465.73749393378387,43984.87274147165,183603.92482368695,245732.89482001326,-231.88306150470387,111175.88921994419,92498.94157478597,18186.97074273184,66253.83545081192,221.40289186099022,12.016915725514911,466577.91296909295,111493.36907302288,40.56677979330657,296.8373179850872,247552.29700617463,61217.022459116095,79750.65360544364,336391.0457796266,107412.84148259215,102.0,211288.73952301012,152.85898506667363,47.71566183309359,171456.87623979407,259042.66898333104,-348.0517302088015,707240.7541988792,80291.82513006617,406368.0089489491,164803.88001351056,89871.33760145196,63.330515267227845,411463.35833870125,214516.9747858225,1291671.8203567683,43.05716258397841,43.05716258397841,295363.1898600732,68775.29242930494,110271.29245237108,124138.91381179467,269414.69845668576,137298.8939074603,85483.96144132942,94611.35714840233,0.6541640740013247,97225.7222379559,81946.433759999,76191.01624540391,181901.04483168054,168.8163415875683,-79.70687855996928,80.46874693551817,739.6094850766674,492143.91933155153,150473.90145269295,-159.73073183849772,292679.1685706807,163748.71199558533,97148.76930823132,74817.44307718788,617618.9483997865,0.08618147456582759,15305.989569894104,147943.37731822097,-2815.846300595775,519269.3983733195,112.4336505165689,78793.75528280214,78793.75528280217,2.626458509426739,19687.640775807613,89851.56848049977,135045.31177081657,0.1368,-3186.24551698864,-146.35820118219928,89209.50219766492,13661.427329862006,52663.78194243379,198087.9860855326
tmvd_Breathing,195737.40376934916,6.073282560270816,66.76155808280535,26.687118294561348,1203.2522558768146,11194.660860159047,47.18013554116701,8982.436619562533,55.31494624542016,491.7901042130362,81259.90408896872,1049192.17693047,27.743847272781704,159539.38435081384,1312.5056654434984,14030.464494060663,542.8446196409097,168534.63786961904,136163.31962772584,10992.459197043107,79.30734222150792,121509.66356165858,99731.84649977829,183565.6613440306,114400.53878811057,24120.395520872386,91576.6093353304,201205.14814269354,243630.4629977474,-455.4659330774231,126790.30167371845,170305.82005873258,139485.9634069418,166596.032690075,17876.72126760855,24.99369648953808,3196084.333818352,140917.33119124328,101.38791977107199,1043.9134443251114,189361.9023841633,166073.49423559496,112038.13093965655,634576.1455068737,89675.16623915291,16.0,118368.74974335397,419.3253769555393,96.93278749327276,1813577.545739211,2423671.1331249774,-1512.392806273923,236674.21549470187,109328.99870485313,1198656.5691459472,3494365.2645249786,93480.33493510849,130.4811252378796,2998207.950294573,1284432.6465410676,3583761.5847629556,119.46270158215125,119.46270158215125,1556100.042356495,93608.51244573551,124335.10162963363,139630.09869275926,1101234.3052451313,3015929.5182242757,106688.27050452768,118921.03238281813,-0.31112190790163696,60351.707889852536,112929.20981325844,108544.67916451472,1160988.636195757,464.71530475641106,-244.58414184799133,217.64618101748067,1750.0937551917925,461892.9303437585,221406.5678158198,-495.19390377280473,172337.7694263923,1005098.4962285156,112056.68187429706,107340.13647019617,1859455.7881313001,0.21415315748949998,86184.57266260628,220448.19063993986,-2235.3869699962343,1264705.6633500552,231.99272175984132,-195737.40376934916,-195737.40376934904,-6.524580125644968,86491.84391446102,120641.1013485914,1530428.5148406911,0.15203333333333333,-1842.1005951559416,142.55749604318248,102436.41577931316,75905.63609539902,614431.3445026411,2258107.389449187
tmvd_Counting1,1.597072696313262e-09,1.6151465208977098,32.05181780245871,46.115441064118464,3752.7964264132947,8543.749089205843,59.60971734673132,4995.598177678995,62.9971973273359,1626.8559957494952,388559.09904243733,435599.6172157696,48.771257882326424,48387.93818746622,4332.508131902141,9492.628776545567,1953.9365321305052,216277.03280954066,111832.07248400447,5527.506370917307,65.86190204860281,143460.6176203149,89090.7287795766,80402.47109478262,109856.75726686929,9692.178220868745,31911.32780471795,125307.67024866687,164598.0723836555,-414.0736476680838,92624.13305536075,27502.35577317706,133069.87896137664,159775.82615941737,5359.227576020169,39.93469755188403,751799.0195520942,154062.08968031214,114.09084634416686,2837.5157438820893,126984.58860858677,50678.86536348033,32383.52669499558,2467326.0060688057,84898.48897344372,34.0,199292.74225901868,1242.9540839372569,120.5896869060567,2309821.5286106896,872889.5428384206,-985.9993495346612,235766.94777720814,58953.4633871111,1852526.321827044,1395127.9484031156,92462.95533248693,151.9769453799023,955122.8129481339,821245.5135752733,3917692.6703867214,130.59410881651792,130.59410881651792,1504597.5394232667,74643.82070970105,53143.34096222754,305711.02086011146,993268.6761474647,1052624.0980350848,24633.81388402829,79574.30332705526,-0.4673420755940639,57058.27647671618,32729.42720828741,34872.79093517599,1432846.4018637578,468.9849175680943,-224.17116773874253,240.5589898058312,1800.9578546549185,2509332.993832324,425265.23379795224,-461.26131556449656,229099.7175919423,264652.9484885162,72456.48456071687,42762.37158279884,346855.9157834994,0.17284079824795384,78195.21658891429,352563.3518747452,22.138103333527464,1136357.0704441562,257.0686043521019,-1.597072696313262e-09,-1.4988472685217857e-09,-4.996157561739286e-14,88929.09257675675,76037.29764736275,2492773.2324013407,0.1667,102.3711931056312,-110.79801711795972,63056.62129285406,65180.15263999505,509886.06218575966,1010309.541063022
tmvd_Counting2,5.384208634495735e-10,1.4659193070718437,29.25779344597267,39.780252638136716,2751.773352780837,8686.484703490785,51.893977903280415,6004.045143566124,56.02776436190807,1171.1510867067495,219732.74424736088,414786.218524853,40.34546726467798,30791.57094684449,2897.3696295273708,9878.72647855735,1269.8817444570773,223469.45411701465,270867.20044875296,6748.118052521772,60.37520691409875,99523.17788689771,76337.57511779248,340543.86592381634,181813.07079449945,10682.944718432133,211632.69660284885,609210.1596330286,79454.27842974446,-467.39891718955937,182377.58115601973,201006.02522553114,60735.97686756449,268135.11631962453,7039.48066376544,34.48380735226609,972398.0719357276,203327.53001320027,112.52589269460567,2014.0376198536435,212026.08317873362,134530.7312410449,189998.34993131214,643843.3747292707,186711.80322314927,36.0,159499.87223591606,824.9724180184706,118.85821532899796,1065728.3206150304,875120.3038312407,-1149.962707214883,373893.2752782338,143387.01347279185,3548668.7023670664,815364.9244296899,131923.1788580218,154.2378983590961,2511879.990331991,1167605.93940243,3896984.0510137333,129.9037984937409,129.9037984937409,1887687.0708343738,155412.81717518938,147759.58385791365,340509.0303808625,440849.50842856144,1516610.561003384,119363.18576063577,171608.14594765165,0.2603222484312236,119829.30757695145,117040.71560642101,147243.99208435687,3511899.251835968,504.44903975053177,-243.659285286922,246.83295642443838,1956.5593235181439,1120273.6642696897,149098.20587213978,-504.2905344841305,304942.9178656051,289268.90399435785,157369.02261250326,146243.28633912987,1073090.9004524008,0.18658869710871012,92683.06872495193,293702.6685100371,385.867453476346,664604.0567547646,269.99212970149586,-5.384208634495735e-10,-5.602487362921238e-10,-1.8674957876404127e-14,102938.7754325929,154037.88405711652,650862.8721561063,0.16343333333333335,332.43577489850037,-93.52437939950676,130410.56853761917,80023.00198583356,561634.7675727884,346811.18654843105
tmvd_Counting3,1.4370016288012266e-09,1.4694519443809084,28.012078633863737,79.19255948942825,10254.838053021162,18932.458610626098,99.05779857571213,9132.47711444074,97.4749095834252,3985.1080896393323,259310.29005398616,450688.5137581604,88.99615446490897,273822.96754101606,13321.25200902017,17754.78299354678,5400.940829532426,493761.7970855411,437593.7963045037,8255.212801083326,93.26154145642077,195372.62582245743,180610.523298004,131300.25363261925,173800.57850867257,15952.636047532103,221418.3142016851,526859.1948861969,449917.47849150957,-557.3536779471974,215809.5476310683,235710.7506408278,520010.91111651366,384328.0535690099,7259.955617816777,75.61607096939181,823544.9096034531,164278.66292436596,158.19790467859093,9337.34743197742,305410.54398330394,171388.0164698781,170467.19325319555,1604168.155023449,108570.98657166425,29.0,667903.3903432486,3620.5082087296782,168.22941610598647,2422799.298953014,949469.3761692981,-1100.8801681277973,343619.4185529824,196565.73371243433,2001047.3306867164,575885.5858301797,106280.66509132108,202.3960539007401,818015.4678921488,4395951.055540252,5240792.1279925,174.69889422955765,174.69889422955765,639824.160561389,71665.32083464334,149820.70175680763,610443.523972031,196506.75874135163,1129563.5741878233,109536.50156082361,60950.3988633412,-0.9751746512073046,94339.559909221,40168.27608969736,77462.74346014987,1020363.6323586941,658.9242697136597,-328.6677880996508,336.23961621760486,2108.8013665754634,715496.8472378436,426072.69886313035,-659.1758507573577,578666.0324205832,491600.55772703426,98091.1308372778,115193.56996243405,689098.5895740453,0.18946428530498294,102963.26569391729,43793.99317366616,349.499731587904,201124.1687166728,312.1143380072057,1.4370016288012266e-09,1.4988472685217857e-09,4.996157561739286e-14,118670.75803340065,105962.70224379515,1324199.7390478652,0.19143333333333334,209.21943508059567,-246.81731787033226,90561.56052193309,77938.86336605364,802597.8270555546,1575288.2331617733
tmvd_Math,5.638867150992155e-10,1.5476298635471761,31.225103856678224,43.862322620589055,3389.128168959804,8218.995406004704,55.13956865718183,5184.002075071363,58.36902609027287,1468.8804979157178,153265.04747604977,426261.6796785146,45.56654808362213,26932.484805806893,3773.7965865634565,9432.184698559815,1697.6605572559677,124411.53564123155,68720.15698559793,6028.5540368032225,60.741207026358204,191120.61704522514,198786.6959662835,269157.92696451,160219.82845093939,9707.103086303305,35767.67414243556,160350.3325569223,368670.3246194065,-497.1505981338926,144132.53641385943,87151.67121586282,277776.4396323247,212156.02006563163,6022.350638697644,39.19744280345464,1829035.004397282,119270.6009494841,115.134224317841,2654.6558082664196,219281.00936065073,86831.87010447442,135532.7351321431,1761088.0240133859,102406.26016636379,31.0,93159.30742244465,1118.4247009423775,124.18161815414,3428219.231370604,614986.6493503666,-1104.6609949653978,229017.06328196358,139739.1691538201,319146.5737221634,1546830.09209452,25863.311020892976,158.9384978627416,1500062.5478627,1894456.6289991036,3986943.370834791,132.9025424459079,132.9025424459079,476207.8891701255,81557.15832393513,95418.60186787402,97463.6976275994,522239.80268197943,1577871.5138195078,74175.79659190863,85696.44857877376,-0.45652492380532084,100112.89402747125,123938.43602581616,84577.09612200536,719403.6784664087,524.597156271405,-249.3455997273507,252.9363229318011,1983.742007978016,2605766.860130878,214464.05239505396,-521.2566066113745,484653.3588971709,510445.0239260901,74416.18312370556,66617.75130118022,883138.1209764144,0.1791951946213313,86177.43010770528,143692.8904031478,318.5747177411892,745826.3953962843,273.5674269857874,-5.638867150992155e-10,-4.874891601502895e-10,-1.6249638671676317e-14,99625.42478604424,70890.1739805059,1974742.7229389204,0.17433333333333334,287.04450801238943,-163.2945973108882,70669.07170634848,72924.0838914052,607436.2718164677,2134735.3248315942
tmvd_Reading,1.952685124706477e-09,1.5698253089964334,26.125410235075336,57.412486137397664,5831.505006232033,13767.938772791147,72.3906287281774,8543.699615938649,75.40020662140486,2539.541819447013,204876.3160862742,433215.3768317187,60.38926821001652,212633.03416832615,6654.382759812046,14985.355313745495,3007.9269619999454,128034.62809151867,464672.35575166007,9312.704103222586,76.74103346728262,169528.99248103116,412144.7003048314,262486.0468319055,340457.9130599287,14940.720018065302,240739.19784408016,281835.01046761026,221763.1135827793,-666.438600168567,249185.3235567645,284904.35947467835,508452.72622220044,316645.7849170957,9052.864090357143,51.34189493443781,3880230.030115427,294601.85627558135,138.40008075787244,4617.414820774608,393559.3354018998,222150.68704775526,263848.60947813996,1175188.9134685202,264214.58854084736,27.0,394053.2363034841,1981.4258568881082,147.107788303297,907712.4470627845,1881893.9364317292,-1302.8323361915084,260933.7933554827,235638.37656099917,753277.5623037082,1229784.9899418,235749.4449523136,183.55423134678102,205119.21718696714,2264585.72636096,4661220.063965771,155.37918143824032,155.37918143824032,987186.8727451492,261865.11400669414,299737.70729239855,387301.51457177225,1092232.8241206566,1755804.8591566617,232093.83115077272,193250.36896985548,0.03480764788514013,280555.21073899535,287734.0843938753,245248.5434881064,3374955.979276592,498.7919349269634,-276.36230500436284,239.70038709809313,2027.8454649644666,1769839.6020424003,164646.9942309358,-549.6907499273622,225868.63266225654,1480609.3872200754,248563.61226948616,225021.11973220162,809882.5402276734,0.2127898014565103,108021.79568397283,183577.7383172829,-300.06992374886784,1956951.3478879607,305.21815617167266,1.952685124706477e-09,2.0081643015146255e-09,6.693881005048752e-14,122315.57711433455,279673.42243100127,1585294.8775079395,0.18386666666666668,-470.8770220158278,-251.50083762716957,269731.0482241406,88870.47649596773,246261.16662344107,2973934.8603740786
tmvd_Speaking,2.1100277081131935e-10,0.9187921411957228,20.758550699833677,32.46385120665803,1909.5864822544463,7626.641851307285,45.02457155907121,5606.574537829323,48.899680019992495,856.4399017196032,152671.18535933638,402386.285242061,33.61287484327395,88134.34454156226,2032.7861919819254,8945.607040634439,903.0703437757761,36311.66914442118,156148.94769050463,6559.81509092302,56.6362603778124,154854.7309983735,248689.90888675174,142648.0814569346,124540.11943651829,11545.511076696896,132643.3759721275,194404.73210526633,315464.87379689637,-382.7200062123597,161936.78493310398,111765.44198780169,128109.89968272643,143561.444014866,8338.568017934469,30.02006617953211,452794.85178565286,50849.00696396599,110.79519518441883,1522.2987045086577,132949.56678870038,40311.449415505274,46969.40508715125,887985.3586752668,70165.56131599902,25.0,298213.4006433776,621.1828603019596,117.66404491364298,2479072.415534525,1359757.6464541273,-1235.6508914086478,405809.5820141591,92031.6782653315,136292.2593011737,1089605.2165990076,76540.92417497071,157.57027736186248,632445.3252532214,2767183.830542426,3874211.6624220894,129.144693570522,129.144693570522,355790.11479715985,33376.239293482424,64791.22043381703,378395.80348223605,1057667.7030466709,306448.1706254442,49734.11728509435,87402.31681583675,-0.29753859714173186,61585.41427475086,29388.55135318681,52882.40043009027,1174924.8071190452,540.3018229141546,-265.8351257426873,264.4450910382618,1988.4107926044594,5032777.489424711,233392.9015515702,-537.0998875997151,165545.5498399986,591536.610165935,34203.40093810548,96908.1497590752,29838.327063522014,0.20194852251400608,100583.87590788379,90366.92365864466,4772.941718219811,983022.7907681044,283.2351115874479,2.1100277081131935e-10,2.510205376893282e-10,8.36735125631094e-15,111792.69786308771,66665.21775389966,969062.5059857379,0.15426666666666666,4664.854972808361,-82.43558737535884,43519.818137099486,88309.29769475499,1677404.516403112,3130363.9028483625
tmvd_Stroop,2.0627339836210012e-09,1.7450721004431067,34.41924973051661,30.815096537454,1889.725197559267,7533.649049400536,42.23165841799338,5759.266038752295,45.31465794736586,944.4475706025815,169585.6986815171,446645.2816894419,31.732437666035597,84417.42747655974,2028.5299783269625,8448.62251275809,1022.1258860730935,19605.905563282,49192.19028306292,6399.943445236157,49.039881203515556,66943.50677500278,8563.961741878524,180806.72423374606,152005.00634241963,9005.586757306257,47228.50841095596,210421.9943890903,55916.378195167264,-510.3824978519114,38112.266037192596,38009.914136579595,284371.17269339,68062.59284166385,6605.513192141126,28.092726807595355,1314498.0276768769,55549.26548880853,104.39939102897681,1474.4331903655461,206189.58188509542,52894.99434776094,39758.66945961097,506429.44632696314,18632.33981991175,33.0,274185.1733302023,685.2395802033473,112.76128882736124,2119005.97165616,350058.8360545894,-1181.3113245584232,108037.07469911803,5690.960271058623,620748.854555235,1443623.7270871194,77306.57338274462,148.27980483722482,2994911.186638688,1777203.0688718641,3724608.3120105183,124.15774899198368,124.15774899198368,166993.21817724963,10760.562206828072,24189.74633994542,215361.2619583774,330998.08990353154,1489018.7027501666,12503.152871713668,47195.85819297525,0.08768879054986649,31921.04687942632,29193.123092403337,7227.557454507135,1225927.2278096376,459.87450766155524,-228.50282918688814,227.71837555230658,1687.1782631305723,2144553.1856777216,291037.8235345875,-471.06292976122614,304493.7645229251,745598.1652340852,5330.402450665893,32549.05993185435,1566447.1450607039,0.18480115360598964,89949.185077523,259245.2214904378,-25.547440980470718,197981.1722678203,262.6816978309247,-2.0627339836210012e-09,-2.066371962428093e-09,-6.887906541426976e-14,102186.35949532878,14559.549999898782,1898655.4007805262,0.15623333333333334,-30.4180740785133,-158.26019988808113,5315.101409680993,79052.38024915823,1932846.0819322858,1540515.1716627113
tmvd_Video1,50045.09888661841,5.8663305253293805,63.60316791588329,20.64919960690011,750.7903701738602,6717.6260805435895,34.85789045034602,5511.23814712289,40.62499812841599,324.42354397472667,24832.676624558284,1127522.8966081163,21.614309470985607,92020.61886782793,842.3708206087686,9018.187190551136,375.2082890879839,112658.39214974326,146740.75648998626,7380.3610740643835,55.156900239167875,101142.23579469169,73796.53112429801,139253.9497124837,126758.0177558843,14456.951270573063,80826.66452630474,95637.5489130393,128670.99541662575,-101.97442473322361,99237.41763894258,80782.81415751007,181260.60745770423,214598.98521645978,11423.292915341379,19.240322724464843,380700.453209957,79198.77883569965,94.57769273939026,659.935230036262,75669.10994112909,36894.024598871045,114967.29001190355,542434.287955948,119929.3984244749,27.0,118086.84309387904,290.30301340381584,98.98574860303933,819163.893028419,728429.708822599,-1286.330715252044,103923.93502875445,87759.85209472427,6538761.53660405,703105.6024482398,103909.36796349911,136.57435647211543,456937.3108375232,1207636.348698985,3432943.1877914267,114.4352541015176,114.4352541015176,611849.5598126068,86863.41284836948,114665.55824199886,205764.218487535,147578.32823350234,348817.19314246747,56725.29849110939,66782.61343886101,-0.7468613720845532,63241.535327708654,76391.1527502872,78830.27069433898,423699.35928119865,437.15210220059555,-225.2030128809477,213.10615305522876,1625.3891337594687,749874.7996489636,45277.32691181575,-449.33993222843003,117378.48657334645,127906.61818460774,78609.09940729848,67001.85320910298,377187.4151294253,0.17764802592939077,92246.96176147394,82994.5919563318,-2147.671136825348,85835.42549906956,253.53003823872652,-50045.09888661841,-50045.09888661851,-1.6681699628872835,102713.36196658907,120512.81558410265,1696701.4988479144,0.1416,-1906.3479345906846,86.74247251122983,74137.78319227952,83305.45093452396,541738.4284102912,1199039.0919003652
tmvd_Video2,14480.582082661042,1.513024935790262,35.901892068878986,19.982787030708153,716.7149091396184,6951.437303728959,35.25078977327478,5717.255467115104,39.65327723484219,317.40472345934575,124932.8506292526,429508.0995557135,22.008850578825506,118482.00332094838,894.5579703496704,8365.546350619685,410.16847626337204,190491.9738500719,144105.7386857154,6799.931655460138,55.348134935999504,156216.13250691918,183747.3120112014,119103.17404746819,107829.62136036786,14500.961307439085,138795.97614630996,93980.16966455648,149302.66683500403,-111.28899762345031,100877.53279378284,116198.83730335243,175557.31094638788,133158.35973307406,11445.288699647037,20.607315025013605,568046.0327235553,100194.09403539506,98.17240266864393,771.4676998937675,143260.42450250415,114623.27774921103,104173.47010230253,1936616.8551293802,112894.42240972293,27.0,130653.03629300515,347.23114015367184,103.39801370013926,391437.0162801709,409067.77204370196,-1304.242950113555,258751.54717608588,98702.05920688965,2211433.521062183,422475.63696997025,70105.63582583494,144.6050065762412,308477.3732484318,807134.0393724067,3588732.754942361,119.62841277850464,119.62841277850464,103456.37511164333,50861.966003613685,100816.7031967106,156805.68147319517,388944.0579347253,156190.85571094434,34592.32697560722,95383.14448300451,-0.6518226753157469,119656.98119260331,104211.06806538864,95832.02032504941,461069.42012809135,452.401857436066,-235.69706940737237,227.6779055088647,1777.857150206789,174579.35324310322,79882.38329265353,-460.74591606756263,219440.01087646233,709626.1446130483,97914.77115174769,99725.97330571199,1142310.6292700605,0.18544597761001455,101614.03531112282,145582.39742286273,-62.142362455071144,718902.4121434101,265.09277202523754,14480.582082661042,14480.582082661036,0.4826860694220345,113929.47012317803,106146.71244836209,4015500.367373129,0.1377,-73.2844221594911,86.08287271183377,103678.17500686488,91979.77717076981,1011135.962326664,360834.43689705787
